"subjects"	"S"	"prime"	"R"	"rt"
"7"	"female"	"moustache"	"male"	0.313497348093557
"7"	"female"	"nose"	"female"	0.414627026612405
"7"	"female"	"moustache"	"female"	0.855606429899135
"7"	"female"	"nose"	"female"	0.416447508452706
"7"	"male"	"nose"	"male"	1.12962193462533
"7"	"male"	"moustache"	"male"	0.665893151110595
"7"	"female"	"moustache"	"female"	1.1128433538225
"7"	"male"	"nose"	"male"	0.548420770805873
"7"	"female"	"moustache"	"female"	0.410937523601859
"7"	"female"	"nose"	"female"	0.534170069027831
"7"	"male"	"moustache"	"male"	0.503920158417182
"7"	"male"	"moustache"	"male"	0.311871140248325
"7"	"male"	"moustache"	"male"	1.70776592439561
"7"	"female"	"nose"	"male"	0.46576240418404
"7"	"female"	"moustache"	"female"	0.468759105772126
"7"	"female"	"nose"	"female"	0.499527253098416
"7"	"male"	"nose"	"male"	0.439600060032597
"7"	"male"	"nose"	"male"	0.425941694224117
"7"	"male"	"moustache"	"male"	1.1345725065883
"7"	"male"	"nose"	"male"	0.58440379805009
"7"	"male"	"moustache"	"female"	0.772377638573503
"7"	"female"	"moustache"	"female"	0.340981659206176
"7"	"male"	"nose"	"female"	0.706639488999625
"7"	"female"	"nose"	"female"	0.366199926900802
"7"	"female"	"nose"	"female"	1.09157525790803
"7"	"female"	"nose"	"female"	0.333919450046713
"7"	"female"	"nose"	"female"	0.286079740169908
"7"	"male"	"moustache"	"female"	0.479956448367994
"7"	"female"	"nose"	"male"	0.385313433854307
"7"	"male"	"nose"	"female"	0.568479112692034
"7"	"male"	"moustache"	"male"	0.323811037516498
"7"	"male"	"nose"	"female"	0.666929626537559
"7"	"male"	"moustache"	"male"	0.67651336612449
"7"	"male"	"moustache"	"female"	0.432778837493868
"7"	"male"	"nose"	"male"	0.553062534687606
"7"	"male"	"moustache"	"male"	0.803121290985508
"7"	"male"	"nose"	"male"	0.494146944555995
"7"	"male"	"nose"	"male"	0.431222799994468
"7"	"female"	"moustache"	"female"	0.285824948331657
"7"	"female"	"nose"	"male"	0.564722613609343
"7"	"female"	"moustache"	"female"	0.281753235196941
"7"	"female"	"nose"	"male"	0.632642417001939
"7"	"male"	"nose"	"female"	0.504435710804632
"7"	"female"	"nose"	"male"	0.384124628778652
"7"	"male"	"nose"	"male"	0.777314829500609
"7"	"male"	"moustache"	"female"	0.355928019581047
"7"	"female"	"nose"	"female"	0.364423560682713
"7"	"female"	"nose"	"male"	0.302498281435657
"7"	"female"	"moustache"	"female"	0.305418482121967
"7"	"female"	"moustache"	"female"	0.429809199034225
"7"	"male"	"nose"	"male"	0.532661477651243
"7"	"male"	"moustache"	"male"	0.341393772769816
"7"	"female"	"nose"	"female"	0.265225961426606
"7"	"female"	"nose"	"female"	0.386470767410403
"7"	"female"	"moustache"	"female"	0.77381503620278
"7"	"female"	"moustache"	"female"	0.474642153550989
"7"	"male"	"nose"	"male"	0.285592679808899
"7"	"male"	"moustache"	"male"	0.420632885852426
"7"	"male"	"nose"	"female"	0.424343071388973
"7"	"male"	"nose"	"female"	0.697287802612942
"7"	"male"	"nose"	"female"	0.516136372476872
"7"	"female"	"moustache"	"female"	0.332722220400949
"7"	"female"	"moustache"	"male"	0.473484840381155
"7"	"male"	"nose"	"male"	0.452092770724334
"7"	"female"	"moustache"	"female"	0.442256415602929
"7"	"male"	"moustache"	"male"	0.641985782951394
"7"	"male"	"nose"	"male"	0.675031236737901
"7"	"female"	"nose"	"female"	0.342190195909168
"7"	"female"	"moustache"	"female"	0.303100317768814
"7"	"female"	"nose"	"male"	0.470804130439264
"7"	"female"	"nose"	"female"	0.382636190589545
"7"	"male"	"moustache"	"female"	0.699979747192581
"7"	"male"	"moustache"	"male"	0.421619687575122
"7"	"male"	"moustache"	"male"	0.519428487364395
"7"	"female"	"moustache"	"male"	0.539948320055228
"7"	"male"	"nose"	"male"	0.973664943188765
"7"	"male"	"nose"	"male"	0.41846108102872
"7"	"female"	"nose"	"female"	0.655345841125362
"7"	"male"	"nose"	"male"	0.393165019706304
"7"	"male"	"moustache"	"male"	1.19565005823594
"7"	"male"	"moustache"	"female"	1.04723994336306
"7"	"female"	"moustache"	"female"	0.82581909729124
"7"	"male"	"nose"	"male"	0.65109064444841
"7"	"female"	"nose"	"male"	0.308243569263722
"7"	"male"	"moustache"	"male"	0.384541936033602
"7"	"female"	"moustache"	"female"	0.681971929843757
"7"	"female"	"nose"	"female"	0.316707186317545
"7"	"female"	"nose"	"female"	0.343228631503453
"7"	"male"	"moustache"	"male"	0.289627003017934
"7"	"female"	"nose"	"female"	0.328569849154687
"7"	"female"	"moustache"	"female"	1.02694348619621
"7"	"female"	"moustache"	"female"	0.447536682134997
"7"	"male"	"moustache"	"male"	0.489219632645721
"7"	"female"	"moustache"	"male"	0.522704707687438
"7"	"male"	"nose"	"male"	0.482586420298536
"7"	"female"	"moustache"	"male"	0.681174946689862
"7"	"male"	"nose"	"male"	0.626563314499294
"7"	"male"	"moustache"	"male"	1.07989186789248
"7"	"female"	"moustache"	"male"	0.524387699163171
"7"	"female"	"nose"	"male"	0.634674041675253
"7"	"female"	"moustache"	"female"	0.528774375743509
"7"	"male"	"nose"	"male"	0.608673550301097
"7"	"female"	"nose"	"female"	0.398239078378742
"7"	"female"	"moustache"	"female"	0.575943928656573
"7"	"male"	"moustache"	"female"	0.266501795578018
"7"	"male"	"moustache"	"male"	1.36571513448549
"7"	"male"	"nose"	"female"	0.363329971022818
"7"	"male"	"moustache"	"female"	0.51275955468278
"7"	"male"	"nose"	"male"	0.600623351932751
"7"	"female"	"nose"	"female"	0.342855061311012
"7"	"male"	"nose"	"female"	0.685576952063779
"7"	"male"	"moustache"	"female"	0.444161743665008
"7"	"male"	"nose"	"female"	0.291239751735123
"7"	"female"	"moustache"	"female"	1.94455600589878
"7"	"female"	"moustache"	"female"	0.328264577960359
"7"	"male"	"nose"	"female"	0.595618741293371
"7"	"male"	"nose"	"male"	0.362089213067634
"7"	"male"	"moustache"	"female"	0.383839175201158
"7"	"female"	"nose"	"female"	0.403335502942819
"7"	"female"	"moustache"	"female"	0.385982164210153
"7"	"female"	"moustache"	"female"	0.419695484496587
"7"	"female"	"nose"	"female"	0.788701146847181
"7"	"male"	"moustache"	"male"	0.330085182840277
"7"	"female"	"moustache"	"female"	0.408387147472209
"7"	"male"	"nose"	"male"	1.02264403255845
"7"	"male"	"moustache"	"male"	0.982836963171207
"7"	"female"	"nose"	"male"	0.980835571949857
"7"	"female"	"moustache"	"male"	0.765783476076307
"7"	"male"	"nose"	"female"	0.955627069395241
"7"	"male"	"nose"	"male"	0.579308319748995
"7"	"female"	"moustache"	"female"	0.730818900544676
"7"	"male"	"moustache"	"female"	0.377704040539443
"7"	"female"	"nose"	"female"	0.485864375746951
"7"	"female"	"moustache"	"male"	0.534306169486029
"7"	"female"	"nose"	"female"	0.443742676960112
"7"	"female"	"moustache"	"female"	0.723753611611991
"7"	"male"	"nose"	"female"	0.71218898077354
"7"	"female"	"moustache"	"male"	0.361206938657675
"7"	"female"	"moustache"	"female"	0.845718455440097
"7"	"female"	"moustache"	"male"	0.5544519150619
"7"	"male"	"nose"	"male"	0.50520495897945
"7"	"female"	"moustache"	"female"	0.449535962364955
"7"	"male"	"moustache"	"female"	1.17102092132717
"7"	"male"	"moustache"	"male"	0.602761332245814
"7"	"female"	"nose"	"female"	0.386276281865118
"7"	"male"	"nose"	"male"	0.629953266813161
"7"	"male"	"nose"	"male"	0.619759625147656
"7"	"female"	"nose"	"female"	0.459603740255259
"7"	"male"	"moustache"	"female"	0.37617900868413
"7"	"male"	"nose"	"male"	0.328140292599803
"7"	"male"	"nose"	"male"	0.336449131333572
"7"	"male"	"moustache"	"male"	0.359409422034717
"7"	"male"	"nose"	"male"	0.308600377139078
"7"	"male"	"nose"	"male"	0.816510893345565
"7"	"male"	"moustache"	"male"	1.08085306296595
"7"	"male"	"moustache"	"male"	0.416325974391311
"7"	"female"	"moustache"	"female"	0.39677881008394
"7"	"male"	"nose"	"male"	1.39063719229141
"7"	"female"	"nose"	"female"	0.417876303967175
"7"	"male"	"nose"	"male"	0.595399804304508
"7"	"male"	"nose"	"male"	0.528309042743106
"7"	"male"	"moustache"	"female"	0.385119204824581
"7"	"male"	"moustache"	"male"	0.452641317035933
"7"	"female"	"moustache"	"female"	0.403444896451864
"7"	"female"	"nose"	"male"	0.704010077108186
"7"	"male"	"nose"	"female"	0.433732456306276
"7"	"female"	"moustache"	"male"	0.456480986603022
"7"	"female"	"moustache"	"female"	0.517595864204201
"7"	"female"	"moustache"	"female"	1.37189488464885
"7"	"male"	"moustache"	"male"	0.948819472837745
"7"	"male"	"moustache"	"male"	0.641519536911608
"7"	"male"	"moustache"	"female"	0.305754678330483
"7"	"male"	"moustache"	"male"	0.453014862294135
"7"	"male"	"moustache"	"male"	0.706071012547632
"7"	"male"	"moustache"	"female"	0.268703523082513
"7"	"female"	"nose"	"female"	0.300447358695498
"7"	"female"	"nose"	"female"	0.515747569256253
"7"	"female"	"nose"	"male"	0.393190874482075
"7"	"male"	"nose"	"female"	0.591549061385138
"7"	"female"	"moustache"	"female"	0.319778584984708
"7"	"male"	"nose"	"male"	0.350539073274159
"7"	"female"	"moustache"	"male"	0.409415065441329
"7"	"male"	"moustache"	"male"	0.903185397134307
"7"	"male"	"nose"	"female"	1.14003616643597
"7"	"female"	"moustache"	"female"	0.32445883282872
"7"	"female"	"moustache"	"female"	0.357637068483114
"7"	"male"	"nose"	"male"	0.338260353472241
"7"	"male"	"moustache"	"female"	0.29344598220762
"7"	"female"	"nose"	"female"	0.377364852294817
"7"	"female"	"nose"	"female"	0.324219472248208
"7"	"female"	"moustache"	"female"	0.703244982751465
"7"	"male"	"moustache"	"female"	0.406703391139924
"7"	"male"	"moustache"	"male"	0.443913145126422
"8"	"male"	"nose"	"male"	0.566930010416424
"8"	"female"	"moustache"	"female"	0.423739518842199
"8"	"female"	"moustache"	"male"	0.585581185367282
"8"	"female"	"moustache"	"female"	0.616981043951126
"8"	"male"	"nose"	"male"	0.465694864794525
"8"	"female"	"nose"	"male"	0.40723556194631
"8"	"female"	"moustache"	"female"	0.775456246622175
"8"	"female"	"moustache"	"female"	0.868887398599576
"8"	"male"	"nose"	"male"	0.756591977337448
"8"	"female"	"nose"	"female"	0.542254483451531
"8"	"female"	"moustache"	"male"	0.754109638299685
"8"	"female"	"nose"	"male"	1.3096443719772
"8"	"female"	"nose"	"female"	0.946367016707278
"8"	"male"	"moustache"	"male"	0.4237731297918
"8"	"female"	"nose"	"male"	0.40383268054784
"8"	"male"	"nose"	"male"	0.453877288025106
"8"	"female"	"nose"	"male"	0.433243535472534
"8"	"female"	"nose"	"male"	0.543438496874176
"8"	"female"	"nose"	"female"	0.583424979474676
"8"	"female"	"nose"	"female"	0.984616175176535
"8"	"male"	"moustache"	"male"	1.18668714894208
"8"	"female"	"nose"	"female"	0.874549558189124
"8"	"male"	"moustache"	"male"	0.492576542132077
"8"	"female"	"moustache"	"female"	0.371420257565149
"8"	"female"	"moustache"	"female"	0.463421882400278
"8"	"female"	"nose"	"male"	0.630437405733338
"8"	"female"	"moustache"	"male"	0.586219468429175
"8"	"female"	"nose"	"female"	0.691715990487182
"8"	"female"	"moustache"	"female"	0.50697296735398
"8"	"female"	"nose"	"female"	1.24391746944112
"8"	"male"	"nose"	"female"	0.599627785721444
"8"	"male"	"moustache"	"male"	1.00265785011443
"8"	"female"	"nose"	"male"	0.627988290747584
"8"	"female"	"nose"	"female"	0.441949438641348
"8"	"male"	"nose"	"male"	0.727388400632839
"8"	"male"	"moustache"	"male"	0.508053076157638
"8"	"male"	"moustache"	"male"	0.569118745221304
"8"	"male"	"moustache"	"male"	0.654173371080847
"8"	"female"	"nose"	"male"	0.594563308862433
"8"	"female"	"moustache"	"female"	0.536021930057831
"8"	"female"	"moustache"	"male"	0.54049669944532
"8"	"male"	"moustache"	"female"	0.792948565207894
"8"	"female"	"nose"	"female"	0.495125834564613
"8"	"female"	"nose"	"male"	0.64298259613423
"8"	"female"	"moustache"	"female"	0.531754155848434
"8"	"female"	"nose"	"male"	0.55887014105613
"8"	"male"	"moustache"	"female"	0.40319226549265
"8"	"female"	"nose"	"female"	1.25762338770358
"8"	"male"	"moustache"	"male"	0.508408568073329
"8"	"female"	"moustache"	"female"	0.761858944345967
"8"	"male"	"nose"	"male"	0.475060839955622
"8"	"male"	"nose"	"male"	0.527219553183972
"8"	"female"	"nose"	"female"	0.460872506036818
"8"	"female"	"moustache"	"male"	0.620196518716338
"8"	"male"	"moustache"	"male"	0.46986301352871
"8"	"male"	"nose"	"male"	0.565485887086196
"8"	"male"	"moustache"	"female"	0.43723256934031
"8"	"female"	"moustache"	"female"	0.722297518841124
"8"	"female"	"moustache"	"female"	0.400958272168888
"8"	"female"	"nose"	"female"	0.38616868426788
"8"	"male"	"moustache"	"male"	0.659685477251803
"8"	"female"	"moustache"	"male"	0.535924751598993
"8"	"male"	"nose"	"male"	0.360145043414948
"8"	"female"	"nose"	"male"	0.421585570782105
"8"	"female"	"moustache"	"female"	0.436576970126711
"8"	"male"	"nose"	"male"	0.455432044813334
"8"	"female"	"moustache"	"female"	2.07006688539109
"8"	"male"	"moustache"	"male"	0.826611800722694
"8"	"male"	"moustache"	"male"	0.490471127466939
"8"	"male"	"moustache"	"male"	0.788565485920405
"8"	"male"	"moustache"	"male"	0.832619404046114
"8"	"female"	"moustache"	"female"	0.562979735113883
"8"	"male"	"moustache"	"female"	0.46800874708747
"8"	"male"	"nose"	"female"	0.740898740924483
"8"	"female"	"nose"	"male"	0.592261800461568
"8"	"female"	"moustache"	"male"	0.598515121710994
"8"	"male"	"nose"	"male"	0.97281560653987
"8"	"male"	"moustache"	"female"	0.984953334421635
"8"	"male"	"moustache"	"male"	0.47938255174221
"8"	"female"	"moustache"	"female"	0.380073136515351
"8"	"male"	"nose"	"male"	0.935110197631099
"8"	"female"	"nose"	"female"	0.840048305079864
"8"	"male"	"nose"	"female"	0.73957773568928
"8"	"male"	"moustache"	"female"	0.894079697629536
"8"	"male"	"moustache"	"male"	0.615759089878009
"8"	"female"	"moustache"	"male"	0.492688102167125
"8"	"male"	"nose"	"male"	0.93556795350976
"8"	"female"	"moustache"	"female"	0.439692868143287
"8"	"female"	"nose"	"female"	0.586411505857523
"8"	"male"	"moustache"	"female"	0.835459556555848
"8"	"male"	"nose"	"female"	0.372497195593978
"8"	"female"	"nose"	"male"	0.83855000332546
"8"	"female"	"nose"	"female"	0.647330075488244
"8"	"male"	"nose"	"male"	0.640861145849308
"8"	"male"	"moustache"	"male"	0.428533719963721
"8"	"female"	"moustache"	"female"	0.877857026215319
"8"	"female"	"nose"	"female"	0.539836079249438
"8"	"male"	"nose"	"male"	0.613197920089086
"8"	"female"	"nose"	"female"	0.622751134270435
"8"	"male"	"moustache"	"female"	0.710808343512877
"8"	"male"	"nose"	"male"	0.471174196285474
"8"	"female"	"moustache"	"female"	0.453005620123045
"8"	"female"	"moustache"	"female"	0.649338457985727
"8"	"male"	"nose"	"male"	0.446767109168477
"8"	"male"	"nose"	"female"	1.06714137067004
"8"	"male"	"moustache"	"female"	0.433017552619001
"8"	"male"	"nose"	"male"	0.860807650846752
"8"	"male"	"nose"	"male"	0.619925767705414
"8"	"male"	"nose"	"female"	0.390763719551125
"8"	"male"	"nose"	"male"	0.621635594931092
"8"	"male"	"moustache"	"female"	0.647275991835258
"8"	"male"	"nose"	"male"	0.396524448096997
"8"	"female"	"nose"	"male"	0.392514594396017
"8"	"male"	"nose"	"male"	0.830050574785142
"8"	"male"	"moustache"	"male"	0.495746410635915
"8"	"male"	"moustache"	"male"	0.639437429668142
"8"	"male"	"nose"	"male"	0.968591388570786
"8"	"female"	"moustache"	"female"	0.426140616069949
"8"	"male"	"moustache"	"male"	0.563485192105693
"8"	"female"	"moustache"	"male"	0.95578240579809
"8"	"male"	"nose"	"male"	0.589769243446471
"8"	"male"	"nose"	"male"	0.498728272481285
"8"	"male"	"nose"	"female"	0.61771819648788
"8"	"male"	"moustache"	"female"	0.456874644472126
"8"	"female"	"moustache"	"male"	0.392818132029401
"8"	"female"	"nose"	"female"	0.427562979826857
"8"	"male"	"moustache"	"male"	0.66456880529395
"8"	"male"	"nose"	"male"	0.584024142272757
"8"	"male"	"moustache"	"male"	0.618718111539271
"8"	"female"	"nose"	"female"	0.586906565249243
"8"	"female"	"moustache"	"female"	0.530707723233329
"8"	"female"	"nose"	"female"	0.890423829696037
"8"	"male"	"nose"	"male"	0.441824239245643
"8"	"male"	"moustache"	"female"	0.368433250222567
"8"	"male"	"moustache"	"male"	0.83916456748669
"8"	"female"	"moustache"	"female"	0.540315859397023
"8"	"male"	"moustache"	"female"	0.375778894348644
"8"	"female"	"nose"	"male"	0.572058332085326
"8"	"female"	"nose"	"female"	0.458378648609377
"8"	"male"	"nose"	"female"	0.44058655353965
"8"	"male"	"moustache"	"female"	0.573475067126062
"8"	"male"	"nose"	"female"	1.4459193712668
"8"	"male"	"moustache"	"female"	0.46346237770592
"8"	"female"	"nose"	"female"	0.455114315700357
"8"	"male"	"moustache"	"female"	0.439583883313233
"8"	"female"	"nose"	"male"	0.672672501014813
"8"	"male"	"nose"	"male"	0.839924671076814
"8"	"male"	"nose"	"male"	0.692765581682749
"8"	"female"	"moustache"	"female"	0.387012586654179
"8"	"female"	"moustache"	"female"	0.548808906504551
"8"	"male"	"nose"	"male"	0.417348937757394
"8"	"male"	"moustache"	"male"	1.24057728481261
"8"	"male"	"nose"	"female"	0.49713169617424
"8"	"male"	"moustache"	"female"	0.6369485742764
"8"	"male"	"nose"	"male"	0.517864294065692
"8"	"male"	"moustache"	"male"	0.76731532258638
"8"	"male"	"nose"	"female"	0.85333391525463
"8"	"female"	"nose"	"female"	0.488064065664021
"8"	"female"	"nose"	"male"	0.570702412778352
"8"	"female"	"moustache"	"female"	0.518037829745453
"8"	"female"	"moustache"	"female"	0.422118700816369
"8"	"female"	"nose"	"female"	0.577216408744376
"8"	"male"	"moustache"	"male"	0.785760723798708
"8"	"female"	"moustache"	"female"	0.428547795397831
"8"	"male"	"nose"	"male"	0.546771780601976
"8"	"male"	"nose"	"female"	0.428497234628888
"8"	"female"	"moustache"	"female"	0.406225494306357
"8"	"female"	"moustache"	"male"	0.458457516560418
"8"	"female"	"nose"	"female"	0.640295795335459
"8"	"female"	"nose"	"female"	0.59934204328319
"8"	"female"	"nose"	"female"	0.499480021747389
"8"	"female"	"nose"	"female"	0.409516088284756
"8"	"female"	"nose"	"male"	0.474213195647745
"8"	"female"	"moustache"	"female"	0.44149434120437
"8"	"female"	"nose"	"female"	0.403165444552257
"8"	"male"	"nose"	"male"	0.490201859072003
"8"	"male"	"nose"	"female"	0.390113208454126
"8"	"male"	"moustache"	"female"	0.391872320332449
"8"	"male"	"nose"	"male"	1.08314398678476
"8"	"male"	"nose"	"female"	0.859581024675588
"8"	"male"	"nose"	"male"	0.368753249252525
"8"	"female"	"nose"	"female"	0.470283924734178
"8"	"male"	"moustache"	"female"	0.375193673195322
"8"	"male"	"moustache"	"male"	0.509914797130367
"8"	"female"	"nose"	"female"	0.484338875489142
"8"	"male"	"moustache"	"female"	0.436155433178998
"8"	"male"	"nose"	"male"	0.509223598513547
"8"	"male"	"nose"	"female"	0.593025525249457
"8"	"male"	"nose"	"male"	0.825460276388942
"8"	"female"	"nose"	"male"	0.407188683301338
"8"	"female"	"moustache"	"female"	0.395139101777831
"8"	"male"	"moustache"	"female"	0.364327020673879
"8"	"female"	"moustache"	"female"	0.357729993412702
"8"	"male"	"moustache"	"female"	0.435887981029835
"8"	"male"	"nose"	"male"	0.430533743310451
"8"	"female"	"nose"	"female"	0.831463599991584
"8"	"male"	"nose"	"male"	0.714045038495247
"8"	"female"	"nose"	"female"	0.813619484863143
"8"	"male"	"nose"	"male"	0.384088889043557
"8"	"male"	"moustache"	"male"	0.539148706308271
"8"	"male"	"nose"	"female"	0.484843428205272
"8"	"female"	"nose"	"female"	0.654451701828811
"8"	"male"	"moustache"	"male"	0.907629179758775
"8"	"male"	"moustache"	"male"	0.581289424138786
"8"	"male"	"nose"	"male"	0.550045323722978
"8"	"female"	"nose"	"male"	0.701031407835485
"8"	"female"	"moustache"	"female"	0.63443495872744
"8"	"male"	"moustache"	"female"	0.400603519797656
"8"	"female"	"nose"	"female"	0.917961229802231
"8"	"male"	"moustache"	"male"	0.801816198913444
"8"	"female"	"moustache"	"male"	0.494174896287442
"8"	"male"	"nose"	"male"	0.651680103725882
"8"	"female"	"nose"	"female"	0.866169922300238
"8"	"female"	"moustache"	"male"	0.49869291659543
"8"	"male"	"moustache"	"male"	0.409773209924074
"8"	"male"	"moustache"	"female"	0.47651550184989
"8"	"male"	"moustache"	"male"	0.817576318049854
"8"	"male"	"moustache"	"male"	0.493625637046011
"8"	"female"	"moustache"	"female"	0.622239131500399
"8"	"male"	"nose"	"female"	0.517905067548821
"8"	"male"	"moustache"	"male"	0.450108808215019
"8"	"female"	"nose"	"female"	0.820808996731133
"8"	"male"	"moustache"	"male"	0.632857391516998
"8"	"male"	"moustache"	"male"	0.458618802844201
"8"	"female"	"nose"	"female"	0.60312657071372
"8"	"female"	"nose"	"female"	0.43810825217447
"8"	"female"	"nose"	"female"	0.539842367189548
"8"	"male"	"nose"	"male"	0.617275538622992
"8"	"male"	"nose"	"female"	0.420435365710682
"8"	"male"	"moustache"	"male"	0.714023844919411
"8"	"male"	"moustache"	"male"	0.463169344256619
"8"	"female"	"moustache"	"female"	0.391919982377468
"8"	"male"	"moustache"	"female"	0.403112693741048
"8"	"female"	"nose"	"male"	0.442117706793001
"8"	"female"	"moustache"	"female"	0.456744445977975
"8"	"female"	"moustache"	"female"	0.540617464090589
"8"	"female"	"moustache"	"male"	1.14772054448815
"8"	"female"	"nose"	"female"	0.923542500270678
"8"	"male"	"nose"	"male"	0.70531375821532
"8"	"male"	"nose"	"male"	0.813466087811689
"8"	"male"	"moustache"	"male"	0.386087347061609
"8"	"male"	"moustache"	"female"	0.458321164135457
"8"	"male"	"nose"	"female"	0.571733858283182
"8"	"female"	"moustache"	"female"	0.446797883093468
"8"	"male"	"nose"	"male"	1.74548120013068
"8"	"female"	"nose"	"female"	0.838429920745481
"8"	"male"	"nose"	"male"	0.448971097485086
"8"	"male"	"moustache"	"male"	0.733617751656273
"8"	"male"	"nose"	"male"	0.61291765264829
"8"	"male"	"nose"	"female"	0.452467269587421
"8"	"male"	"moustache"	"female"	0.72848152747303
"8"	"male"	"moustache"	"male"	0.529783680602805
"8"	"male"	"nose"	"male"	0.382347610981459
"8"	"female"	"moustache"	"female"	0.46467401458815
"8"	"female"	"nose"	"female"	0.456491332741173
"8"	"female"	"moustache"	"male"	0.517759854615476
"8"	"male"	"moustache"	"male"	0.921959724409898
"8"	"female"	"nose"	"female"	0.580762745722559
"8"	"male"	"nose"	"female"	0.499706642544505
"8"	"male"	"moustache"	"female"	0.398383092413477
"8"	"female"	"moustache"	"female"	0.404493373375032
"8"	"female"	"nose"	"female"	0.409325495982587
"8"	"female"	"moustache"	"female"	0.416504096959863
"8"	"male"	"moustache"	"female"	0.3637644889061
"8"	"male"	"moustache"	"female"	0.760972086785149
"8"	"female"	"nose"	"male"	0.38284476152008
"8"	"male"	"moustache"	"male"	0.480990556580319
"8"	"female"	"nose"	"male"	0.461328597904992
"8"	"female"	"nose"	"female"	1.4516643044794
"8"	"female"	"nose"	"female"	0.873854212625989
"8"	"female"	"nose"	"male"	0.474949162953629
"8"	"female"	"moustache"	"female"	0.429200339771037
"8"	"female"	"moustache"	"female"	1.80563497367945
"8"	"female"	"moustache"	"female"	0.422750713096556
"8"	"male"	"moustache"	"female"	0.584696331906075
"8"	"female"	"nose"	"female"	0.448625158646894
"8"	"male"	"moustache"	"male"	1.08686330832807
"8"	"female"	"nose"	"female"	0.444132375942965
"8"	"male"	"moustache"	"male"	0.892715123870572
"8"	"male"	"moustache"	"male"	0.594429277666804
"8"	"female"	"moustache"	"female"	0.497570772863269
"8"	"male"	"nose"	"female"	0.437543749466521
"8"	"female"	"nose"	"male"	0.423787196776769
"8"	"male"	"nose"	"male"	0.378328212469235
"8"	"female"	"nose"	"female"	0.456247149329246
"8"	"male"	"nose"	"male"	0.549586679599246
"8"	"female"	"moustache"	"female"	0.494899924810701
"8"	"female"	"moustache"	"female"	0.462122754631525
"8"	"male"	"moustache"	"male"	0.504202146985348
"8"	"male"	"moustache"	"female"	0.482889157455573
"8"	"male"	"nose"	"female"	0.925755479815413
"8"	"female"	"nose"	"male"	0.47132736605321
"8"	"female"	"moustache"	"female"	0.974198170320247
"8"	"female"	"nose"	"female"	0.445246432546124
"8"	"male"	"nose"	"male"	0.433703706217151
"8"	"male"	"nose"	"female"	0.412857834624461
"8"	"female"	"moustache"	"female"	0.741970384603462
"8"	"male"	"nose"	"male"	0.694847877455638
"8"	"female"	"nose"	"male"	0.477871989540084
"8"	"female"	"nose"	"male"	0.472763641618685
"8"	"female"	"nose"	"male"	0.556031589371519
"8"	"female"	"moustache"	"male"	0.834809022605837
"8"	"male"	"nose"	"female"	0.517295631581565
"8"	"female"	"nose"	"female"	0.557936762612788
"8"	"male"	"nose"	"male"	0.48965946430391
"8"	"male"	"nose"	"female"	0.456699042543631
"8"	"female"	"moustache"	"female"	0.475962293488196
"8"	"female"	"moustache"	"female"	0.685107104641298
"8"	"male"	"moustache"	"male"	0.582955191348079
"8"	"female"	"moustache"	"female"	0.366344824196435
"8"	"female"	"moustache"	"female"	0.404654378447406
"8"	"male"	"moustache"	"female"	1.30070867853321
"8"	"female"	"nose"	"male"	1.00311319448019
"8"	"male"	"nose"	"male"	0.732807980444903
"8"	"female"	"moustache"	"female"	0.36306359435307
"8"	"male"	"moustache"	"female"	0.523216880611865
"8"	"male"	"nose"	"female"	0.482504328945369
"8"	"female"	"nose"	"female"	0.426798271453699
"8"	"female"	"nose"	"female"	0.911680671167364
"8"	"male"	"nose"	"male"	0.438477060089709
"8"	"female"	"nose"	"female"	0.682961537692554
"8"	"male"	"nose"	"male"	0.468427435270181
"8"	"female"	"nose"	"female"	0.414409008258173
"8"	"male"	"nose"	"male"	0.671190063878357
"8"	"male"	"moustache"	"male"	0.484493317162338
"8"	"female"	"moustache"	"female"	0.80254588110211
"8"	"male"	"moustache"	"male"	0.488381824286956
"8"	"male"	"moustache"	"female"	0.510838196774194
"8"	"male"	"nose"	"male"	0.576616770577146
"8"	"male"	"moustache"	"female"	0.632023494313964
"8"	"female"	"nose"	"female"	0.476558335599787
"8"	"male"	"moustache"	"male"	0.640090285893151
"8"	"female"	"nose"	"female"	0.756403624769997
"8"	"male"	"nose"	"male"	0.371308240078895
"8"	"female"	"nose"	"female"	0.608515074217965
"8"	"female"	"nose"	"female"	1.39970107485037
"8"	"female"	"moustache"	"female"	0.699944294583211
"8"	"female"	"nose"	"male"	0.49261991520436
"8"	"female"	"moustache"	"female"	0.43934676232805
"8"	"male"	"nose"	"female"	0.379463855424858
"8"	"female"	"moustache"	"male"	0.507867147322073
"8"	"female"	"nose"	"female"	0.363174793724779
"8"	"female"	"moustache"	"male"	0.499694550617743
"8"	"male"	"nose"	"female"	0.436962140007066
"8"	"male"	"nose"	"male"	0.484517146629042
"8"	"female"	"moustache"	"female"	0.407440343794201
"8"	"female"	"moustache"	"female"	0.658170174358367
"8"	"female"	"moustache"	"female"	0.419354517911624
"8"	"male"	"moustache"	"male"	0.472097362623306
"8"	"male"	"moustache"	"female"	0.384914396212879
"8"	"female"	"moustache"	"female"	0.750773988046225
"8"	"male"	"moustache"	"female"	0.643005834322528
"8"	"male"	"nose"	"male"	0.413799827963408
"8"	"female"	"moustache"	"female"	0.503380249621056
"8"	"male"	"moustache"	"female"	0.432096351982834
